TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
405269313,6865.01,,3,4,4,3,3,4,4,9.4,37.6,20.19,2,0,2,PC,PC,12.7937,0.006,,1,qlp-s70-faintsearch,FAINT,00:03:44.56,11:19:56.04,-32.571,0.053,-25.053,0.036,2460231.800776,0.0045518,2.4465664,1.84e-05,1.753,0.301,3.020372,0.304906,2778.0,280.789,4.74384,0.495928,114.336,910.0,9.0,211.088,1.1695,4185.5,113.9,4.37,0.1,0.88,0.08,0.113133,0.04769,0.655,0.0779818,"42,43,70",2023-12-12,2024-08-22,2024-09-20 00:00:00,found in faint-star QLP search
344224831,6866.01,,3,4,3,3,3,4,4,13.9,64.7,63.36,2,0,2,PC,PC,12.5227,0.007,,1,qlp-s70-faintsearch,FAINT,01:26:24.58,04:19:02.43,-5.473,0.064,-15.368,0.039,2460224.827591,0.0011964,8.0179256,1.86e-05,1.018,0.162,9.46971,0.754263,8684.0,694.461,9.29428,0.661693,8.84387,480.0,15.0,361.951,4.0395,5356.0,125.0,4.46,0.09,0.94,0.05,,,0.93,0.119966,"42,43,70",2023-12-12,2024-08-22,2024-09-20 00:00:00,found in faint-star QLP search
405230669,6867.01,,3,4,4,3,1,4,4,17.0,62.5,58.55,1,0,0,PC,PC,13.0507,0.007,,1,qlp-s70-faintsearch,FAINT,00:01:16.37,12:02:24.26,38.667,0.054,25.322,0.035,2460231.339643,0.0019969,3.6810755,1.26e-05,2.49,0.199,9.316387,0.410289,8544.0,377.819,8.85628,,259.808,1118.0,20.0,463.319,5.69,5465.0,62.4,4.46,,0.95,,-0.1,0.06,0.96,,"42,43,70",2023-12-12,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
408506314,6868.01,,3,4,4,3,1,4,4,17.4,37.6,97.05,1,0,0,PC,PC,12.8562,0.008,,1,qlp-s70-faintsearch,FAINT,00:13:06.27,07:39:36.96,15.892,0.074,-7.245,0.047,2460227.771761,0.0036629,3.4106422,2.13e-05,4.174,0.621,5.424839,0.254409,4984.0,234.292,11.8996,0.85923,804.639,1483.0,22.0,708.514,18.0795,5222.0,129.3,3.83,0.09,1.89,0.12,,,0.89,0.109857,"42,43,70",2023-12-12,2024-08-22,2024-09-29 00:00:00,found in faint-star QLP search
28872266,6869.01,,3,4,3,3,1,4,4,0.0,13.3,51.32,0,0,0,PC,PC,14.2212,0.007,,1,qlp-s70-faintsearch,FAINT,03:18:22.45,24:16:40.13,29.154,0.092,-19.506,0.075,2459466.023416,9.4e-06,763.9701133,1e-06,3.659,0.003,31.285705,0.259591,28404.0,239.064,8.20454,0.254043,0.00227646,60.0,12.0,200.19,1.894,3671.0,157.0,4.71,0.01,0.53,0.02,,,0.526386,0.0205289,"42,43,70",2023-12-12,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; period likely shorter than max period of ~763.97 d
58726656,6870.01,,3,4,3,3,3,4,4,3.5,28.2,14.45,0,2,1,PC,PC,10.1341,0.007,,1,qlp-s72-ffi,QLP,06:56:27.74,20:25:14.77,14.169,0.415,-28.443,0.406,2460277.871744,0.0062617,6.6968572,6.4e-05,3.398,0.395,0.639687,0.035962,589.0,33.1213,3.89953,0.294161,323.688,1181.0,11.0,320.806,13.011,6466.5,138.3,4.05,0.1,1.8,0.11,-0.0139231,0.0083205,1.32,0.215732,"44,45,71,72",2023-12-21,2024-02-01,2024-05-11 00:00:00,v-shaped; possible offset to NE; inconsistent difference image between sectors
426471754,6871.01,,1,4,1,1,3,4,4,3.8,64.9,6.92,0,2,2,PC,PC,8.9496,0.006,,1,qlp-s71-ffi,SPOC/QLP,03:15:44.84,18:29:04.33,1.568,0.095,-37.61,0.075,2460258.271979,0.0032156,12.4652143,0.0021528,3.635,0.447,1.224315,0.055454,1127.0,51.0733,2.51956,0.144837,67.0792,797.0,17.0,74.1676,0.25025,5647.1,105.1,4.55,0.07,0.88,0.04,0.081,0.017,1.0,0.126188,"43,70,71",2023-12-21,2023-12-21,2024-04-27 00:00:00,L1 candidate
150096001,6872.01,,5,5,5,5,5,5,5,1.3,37.0,6.67,0,2,1,KP,KP,12.3252,0.007,,1,qlp-s71-ffi,QLP,04:40:35.85,25:00:35.33,185.658,0.082,-46.363,0.038,2460251.64402,0.0060784,11.0248821,2.91e-05,2.917,0.537,2.111638,0.640628,1943.0,589.866,2.46843,0.314121,48.3251,734.0,24.0,75.1703,0.2012,3798.0,157.0,4.77,0.01,0.46,0.01,,,0.456853,0.0202341,"43,44,70,71",2023-12-21,2023-12-21,2024-01-07 12:02:42,K2-133 d; marginal TESS QLP detection
67395329,6873.01,,1,4,1,1,4,4,4,6.1,102.1,12.52,0,2,2,PC,PC,8.6781,0.006,,1,spoc-s71-b02,SPOC,08:05:49.2,20:48:14.15,3.839,0.072,39.763,0.047,2460236.840703,0.00329344,18.8204254771565,0.0043596006,2.4015590936446,0.25748006,1.068733,0.28823,983.854965832664,265.43448,3.574723679326,1.09702,32.1751474068983,607.43510324725,11.8792515,60.1874,0.15625,5450.0,121.382,4.5378,0.08231,0.86894702911377,0.0454222,,,0.95,0.119579,71,2023-12-21,2023-12-21,2024-05-11 00:00:00,period could be half (9.41 d); possible transit at half period distorted by end of orbit
4426490,6874.01,TIC 4426490.01,5,5,5,5,5,5,5,71.4,81.4,317.0,0,7,0,PC,FP,12.1616,0.007,,1,spoc-s71-b02,SPOC,07:46:18.87,30:46:35.98,-6.295,0.059,-4.36,0.034,2460235.021932,0.00065248954,2.66895702509413,0.00011222962,2.75087379134272,0.03966104,18.6492,0.294454,17029.8720026188,271.1652,16.1018336849597,1.114856,1087.3617796284,1464.58056071804,35.70773,468.406,8.323,5983.3,177.254,4.3234,0.101782,1.19683003425598,0.0814975,-0.014,0.158,1.1,0.156621,71,2023-12-21,2023-12-21,2024-01-31 12:02:58,multiple stars in pixel
403693870,6875.01,TIC 403693870.01,3,4,4,3,3,4,4,44.6,62.1,317.0,7,0,1,PC,PC,13.1378,0.008,,1,spoc-s71-b02,SPOC,07:00:02.34,11:02:43.72,-6.214,0.045,-0.81,0.039,2460235.651353,0.0016575849,3.52456888877354,0.0004270078,3.15002396340877,0.09124568,22.995526,0.751431,20956.9478295752,691.8539,17.3489851137122,0.4426562,795.964855388592,1354.70028666477,20.600958,753.865,14.6355,6203.0,123.0,4.37189,,1.17724001407623,,,,1.19,,71,2023-12-21,2023-12-21,2024-05-11 00:00:00,match to FP/NPC TOI 528 but TFOP SG1 shows this is the true source
377024332,6876.01,,1,4,1,1,4,4,4,2.5,34.9,8.25,1,2,7,PC,PC,9.089871,0.006,,1,qlp-s72-ffi,QLP,09:48:53.18,08:58:26.53,14.174,0.085,-62.19,0.089,2460282.740869,0.0073027,15.1771428,0.0002928,4.556,1.184,0.584283,0.042593,538.0,39.2285,2.80249,0.190838,115.579,913.0,11.0,140.69,1.222,6200.0,104.4,4.25,0.08,1.36,0.05,-0.05,0.04,1.19,0.171777,"45,46,72",2024-01-25,2024-01-25,2024-04-27 00:00:00,possible centroid offset to S
365007485,6877.01,TIC 365007485.01,5,5,5,5,5,5,5,6.5,68.5,71.21,0,11,2,KP,KP,11.6575,0.006,,1,qlp-s72-ffi,QLP,10:56:45.45,09:40:26.21,-34.648,0.061,-3.8,0.052,2459521.373701,0.0161377,33.5920255,0.0003531,6.385,0.613,3.645501,1.711078,3352.0,1574.72,9.88421,0.974762,134.883,949.0,70.0,246.599,2.535,5468.0,125.9,4.5,0.08,0.91,0.05,,,0.956,0.114612,"45,46,72",2024-01-25,2024-01-25,2024-01-31 12:02:57,K2-403 b; period matches Christensen+ 2022
262135904,6878.01,,5,5,5,5,5,5,5,4.8,38.0,16.05,1,0,0,PC,FP,10.1063,0.007,,1,qlp-s72-ffi,QLP,07:05:56.82,11:46:20.78,-4.53,0.116,-1.69,0.092,2460285.265934,0.0033566,2.0990836,1.06e-05,2.343,0.314,0.54409,0.034409,501.0,31.6913,4.13797,0.253738,5728.08,2423.0,14.0,532.485,17.051,8853.0,128.7,4.18,0.07,2.0,0.08,,,2.23,0.308654,"33,44,45,71,72",2024-01-25,2024-01-25,2024-03-21 12:03:03,Possible slight centroid offset to N/NE
364955057,6879.01,,3,4,3,3,4,4,4,2.6,26.3,13.97,1,4,2,PC,PC,10.4398,0.006,,1,qlp-s72-ffi,QLP,10:52:06.01,10:47:40.82,2.078,0.073,14.178,0.062,2460263.238568,0.0074079,13.5853161,0.0001856,5.271,1.245,0.923268,0.066436,850.0,61.1878,3.82513,0.268488,156.928,986.0,11.0,248.774,3.0425,5854.0,119.9,4.15,0.08,1.43,0.07,,,1.057,0.139277,"45,46,72",2024-01-25,2024-01-25,2024-05-03 00:00:00,weak BLS; possible SV
4486230,6880.01,,1,4,1,1,4,4,4,1.1,25.7,4.33,0,5,4,PC,PC,10.2919,0.006,,1,qlp-s72-ffi,QLP,07:48:16.96,30:11:04,72.455,0.077,-94.115,0.039,2460257.596462,0.0101895,14.9166631,0.0002525,3.709,1.791,0.715736,0.089583,659.0,82.5059,1.92053,0.199039,81.9483,838.0,13.0,115.933,0.6655,5434.0,124.8,4.6,0.09,0.81,0.04,,,0.947,0.127694,"20,44,45,46,60,71,72",2024-01-25,2024-01-25,2024-04-27 00:00:00,ramp-like ingress; some transits near start of orbit
431899136,6881.01,,3,4,3,3,1,4,4,47.2,49.0,317.0,2,2,0,PC,PC,12.7034,0.015,,1,qlp-s59-431899136,CTOI,03:44:54.82,45:30:28.71,-2.154,0.051,-2.387,0.04,2459934.873589,0.001755,1.9769396,5.9e-06,3.021,0.236,12.552824,0.470782,11495.0,433.512,15.8982,0.911926,2535.55,1976.0,32.0,775.775,14.477,6440.5,97.8,4.12,0.09,1.65,0.08,0.0712063,0.017561,1.3,0.205353,"18,59",2024-02-01,2024-02-01,2024-02-02 12:12:03,match to TIC 431899140 / TOI 1596.01 which is now TFOP NPC; this is the correct source
293075732,6882.01,,5,5,5,5,5,5,5,20.8,50.7,49.79,1,0,0,EB,FP,12.7726,0.006,,1,qlp-s39-faintsearch,SPOC/FAINT,16:56:58.09,-68:42:35.45,-13.909,0.02,-20.77,0.025,2460098.202957,0.003693938,0.5666806,6.1e-06,0.722,0.573,1.662448,0.183554,1530.0,169.045,8.04611,2.39727,1116.17,1610.0,9.0,733.941,9.72,5517.0,123.9,3.99,0.08,1.65,0.08,,,0.97,0.127322,"12,39,66",2024-02-01,2024-09-09,2024-10-01 12:15:24,low SNR; multiple stars in pixel; near neighbor TIC 293075734 (Tmag~18.4); possible odd-even; a/R* ~ 1.7; slightly evolved host; also found in faint-star QLP search; retired as TFOP FP/NEB
393818343,6883.01,TIC 393818343.01,3,5,5,3,4,4,4,,,14.09,8,11,0,PC,CP,8.9797,0.006,,1,spoc-CTOIs,CTOI,20:41:10.01,03:38:17.87,-56.707,0.062,-88.925,0.042,2459811.240328,0.0027987338,0.0,0.0,3.95699719163671,0.47626913,1.299383,0.126001,1196.05978014452,116.04427,3.83240115341893,1.3715508,108.62085525864,823.37571592922,51.343384,93.7345,0.35135,5657.0,125.246,4.35534,0.0765444,1.09993004798889,0.0560351,,,1.0,0.123635,55,2024-02-01,2024-02-01,2024-08-06 00:00:00,single transit at TBJD ~2811; ~13 Re; double star; CTOI from Giuseppe Conzo
156514476,6884.01,TIC 156514476.01,3,4,3,3,4,4,4,6.9,30.0,65.36,9,12,6,PC,PC,11.4834,0.007,,1,spoc-CTOIs,CTOI,12:52:02.11,26:40:26.22,-10.686,0.057,4.976,0.044,2459645.912631,0.002856098,14.4217699364712,0.0046744687,2.34064105449243,0.5174056,2.552803,0.244307,2348.45658004413,224.98932,9.44899669316374,4.1150823,299.946009851448,1061.40351566838,10.156802,562.376,15.301,6026.94,136.861,3.92106,0.0879957,1.9191700220108,0.111708,-0.0936379,0.01224,1.12,0.146751,49,2024-02-01,2024-02-01,2024-04-27 00:00:00,period could be half (7.211 d) or a third (4.807 d); additional event at TBJD 2655.5; possible eccentric EB; CTOI from Kendra Nguyen (SPOC-CTOI)
154067753,6885.01,TIC 154067753.01,3,4,3,3,3,4,4,15.9,81.2,85.48,1,0,3,PC,PC,12.4434,0.007,,1,spoc-CTOIs,CTOI,13:49:57.21,66:46:25.57,3.218,0.04,-26.508,0.033,2459617.529465,0.0010750599,11.6515286660369,0.0015223143,4.11307363429777,0.11074081,16.867767,0.35573,15415.7300299542,327.5854,11.0647634710157,0.70720387,60.1770060237308,710.358192827714,49.44828,329.485,2.3625,5335.0,129.554,4.50186,0.0853703,0.891246974468231,0.0511508,,,0.92,0.116465,48,2024-02-01,2024-02-01,2024-04-27 00:00:00,CTOI from Kendra Nguyen (SPOC-FFI)
397053253,6886.01,TIC 397053253.01,3,4,4,3,3,4,4,9.9,54.8,26.59,5,0,2,PC,PC,12.7451,0.007,,1,spoc-CTOIs,CTOI,12:14:26.15,05:17:52.91,27.728,0.064,-49.051,0.039,2459638.336302,0.0031749753,4.80033408631548,0.00094039034,1.99993978931241,0.52273643,6.847027,0.541568,6286.50161579994,498.67822,5.56721574411841,2.7361956,84.5628502762148,773.418672204208,11.010837,229.607,1.5725,4664.59,130.727,4.60279,0.0957759,0.711629986763,0.0562111,0.280994,0.0126803,0.74,0.0854001,49,2024-02-01,2024-02-01,2024-04-27 00:00:00,CTOI from Kendra Nguyen (SPOC-FFI)
39174810,6887.01,TIC 39174810.01,3,4,3,3,4,4,4,12.9,55.2,66.16,2,9,4,PC,PC,12.1938,0.008,,1,spoc-CTOIs,CTOI,12:16:20.12,39:08:59.47,8.722,0.056,9.735,0.035,2459647.31349,0.0028497754,6.58834805667,0.0039643752,5.36520992239597,0.27428937,6.039786,0.329218,5547.40459338107,303.17508,9.51708216155431,0.7997558,153.663088148018,897.970643229482,15.649819,526.024,9.4875,6186.7,149.885,4.31682,0.0908923,1.24900996685028,0.0712261,-0.491,0.018,1.18,0.164117,49,2024-02-01,2024-02-01,2024-05-03 00:00:00,Sector 22 shows consecutive transits showing period is 6.588 d; CTOI from Kendra Nguyen (SPOC-FFI)
312543349,6888.01,TIC 312543349.01,3,4,3,3,4,4,4,13.1,64.8,82.5,0,3,3,PC,PC,10.6594,0.006,,1,spoc-CTOIs,CTOI,00:51:53.38,57:21:51.25,8.818,0.041,-9.329,0.043,2459886.753156,0.0016773158,19.9253902859253,0.0023596515,7.15807513963196,0.16778979,4.908055,0.129008,4510.28403641151,118.8138,10.8355196937532,0.6275178,143.599293264344,882.892495126632,30.210464,324.436,3.981,6213.0,132.89,4.11609,0.0861787,1.5843700170517,0.0760201,,,1.196,0.173436,58,2024-02-01,2024-02-01,2024-09-23 00:00:00,CTOI from Diana Dragomir/TSTPC Working Group; potential multi
282794970,6889.01,TIC 282794970.01,3,4,3,3,1,4,4,29.8,59.2,317.0,1,0,0,PC,PC,13.2247,0.007,,1,spoc-CTOIs,CTOI,13:17:56.29,16:25:04.83,-20.67,0.045,-8.615,0.032,2459665.724956,0.0019419198,10.5465818350526,0.0013350922,3.4172956238187,0.12192945,29.484376,0.888339,26790.7015541811,817.8556,18.8533823710084,0.47269228,127.859209575267,857.635507846604,34.17052,661.309,9.984,5726.0,122.0,4.37006,,1.09221005439758,,,,1.02,,50,2024-02-01,2024-02-01,2024-02-02 12:12:03,likely too large for period; Gaia RV error is 3.6 km/s; CTOI from Kendra Nguyen (SPOC-FFI)
5364106,6890.01,TIC 5364106.01,3,4,4,3,1,4,4,,,35.31,0,4,0,PC,PC,11.0866,0.009,,1,spoc-CTOIs,CTOI,09:16:55.47,-20:40:34.44,-8.213,0.07,13.641,0.083,2459256.542863,0.010544213,0.0,0.0,8.80648964475512,0.72540283,2.141204,0.179205,1970.17799225902,165.04045,6.57791890991732,0.50559944,0.66792015413088,230.568984411775,15.217741,299.679,3.4145,5964.0,131.187,4.27302,0.0803521,1.26251995563507,0.0622311,,,1.09,0.137993,"35,62",2024-02-01,2024-02-01,2024-02-02 12:12:03,long duration single transit at TBJD~2256.5; possible unrelated transit 3 days after single transit and in s62; CTOI from Planet Hunters (CTOI TIC 5364106.02)
165312726,6891.01,TIC 165312726.01,3,4,3,3,2,4,4,7.8,46.5,50.4,1,0,1,PC,PC,13.4184,0.007,,1,spoc-CTOIs,CTOI,12:20:49.43,53:09:38.94,-16.319,0.024,-36.428,0.026,2459614.499062,0.0028872918,8.31066034027041,0.0021801584,1.65066856095045,0.34082848,10.601903,1.247922,9717.19341982357,1148.718,8.10901604130616,1.8043854,92.0617389817323,790.022650701398,7.6166553,517.159,5.08,5675.0,122.0,4.63371,,0.802300989627838,,,,1.01,,48,2024-02-01,2024-02-01,2024-04-26 00:00:00,other sectors confirm this period; low MES; CTOI from Kendra Nguyen (SPOC-FFI)
253054954,6892.01,TIC 253054954.01,3,4,3,3,4,4,4,5.9,29.5,85.28,1,0,2,PC,PC,13.0658,0.007,,1,spoc-CTOIs,CTOI,11:53:28.65,47:58:17.3,5.321,0.019,-4.474,0.025,2459616.90412,0.0046274895,17.8961831705181,0.0066956966,5.83023465721618,0.45215383,7.211481,0.467063,6620.00977743499,430.088,11.0501865748119,0.8397296,91.5862629860649,789.000601430955,12.904695,720.54,11.225,5767.33,30.3263,4.22267,,1.30052995681763,,-0.159452,0.0292401,1.03,,48,2024-02-01,2024-02-01,2024-05-11 00:00:00,CTOI from Kendra Nguyen (SPOC-FFI); period could be half (~8.9 d)
272125414,6893.01,TIC 272125414.01,3,4,4,3,3,4,4,,,55.26,0,10,4,PC,PC,8.18933,0.006,,1,spoc-CTOIs,CTOI,00:11:34.25,04:46:01.96,35.23,0.115,20.979,0.076,2460231.546682,0.0034569218,0.0,0.0,13.4131846202057,0.25396404,1.08875,0.052113,1002.27304528613,47.99665,8.56144016807996,0.4721988,358.940737251663,1110.13408493455,25.204124,167.253,1.5925,6140.0,123.286,3.70561,0.080508,2.50728988647461,0.109912,,,1.164,0.160746,70,2024-02-01,2024-02-01,2024-09-12 00:00:00,CTOI from Planet Hunters; single transit at ~3231 TBJD
67512645,6894.01,TIC 67512645.01,3,4,4,3,3,4,4,40.8,314.7,64.59,10,1,2,PC,PC,14.9046,0.008,,1,spoc-CTOIs,CTOI,11:33:52.59,12:27:03.93,-146.8,0.158,22.142,0.148,2459639.258654,0.00075909606,3.3706302672769,0.00016703657,1.51839443887979,0.046278723,197.853116,4.890054,166589.910738589,4493.779,9.38303360122732,0.34857157,6.61898337423159,409.088783551888,49.979717,73.8131,0.5271,3133.0,157.0,5.02671,0.0192201,0.222121000289917,0.00681524,,,0.191349,0.0201393,49,2024-02-01,2024-02-01,2024-07-16 00:00:00,CTOI from Kendra Nguyen (SPOC-FFI); v-shaped
252537013,6895.01,,5,5,5,5,5,5,5,5.4,46.0,14.18,1,2,4,PC,FP,10.4505,0.006,,1,qlp-s57-reprocessed,QLP,22:59:20.41,52:04:00.48,-31.0,2.2,-22.5,2.0,2459881.239338,0.0052415,7.0469744,4.24e-05,2.519,0.907,0.901535,0.102833,830.0,94.7082,3.84589,,224.322,,11.0,203.968,,5940.0,,,,1.2,,,,,,"16,17,57",2024-02-01,2024-02-01,2024-08-24 12:02:46,possible offset to SW; no depth aperture correlation
9707944,6896.01,TIC 9707944.01,3,4,3,3,1,4,4,1.8,28.7,11.2,1,2,0,PC,PC,10.6939,0.007,,1,spoc-s70-b02,CTOI,23:52:01.42,-09:20:58.34,48.456,0.085,-25.363,0.078,2460212.684642,0.004931706,19.742690394427,0.006829802,5.07068413446039,0.4691738,1.094014,0.133258,1007.11652571659,122.72792,3.34704052131302,0.82818055,56.4862251013366,699.206388440443,7.455979,209.632,3.53,5985.0,127.829,4.44957,0.0781593,1.03500998020172,0.0511357,,,1.1,0.145736,"29,42,70",2024-02-15,2024-02-15,2024-02-17 12:12:31,CTOI from Planet Hunters
89043973,6897.01,,3,4,3,3,1,4,4,11.6,40.1,120.22,2,0,0,PC,PC,13.5242,0.006,,1,spoc-s01-69-b0H,SPOC,22:36:18.62,-46:18:46.08,25.767,0.034,-14.418,0.039,2459068.397736,0.0044081314,8.33017403123219,4.679912e-05,3.7768039921522,0.37131602,9.243681,0.813175,8477.60528790894,748.68134,13.5233599673055,0.9062955,286.376526839872,1049.18990669941,11.890831,987.789,25.3325,5858.0,5832.0,4.3,,1.32729995250702,,,,1.08,,"28,68",2024-02-15,2024-02-15,2024-02-17 12:12:31,Gaia DR3 RV error ~4.8 km/s
441158994,6898.01,TIC 441158994.01,1,4,1,1,3,4,4,2.5,56.9,11.26,1,1,2,PC,PC,10.5941,0.006,,1,spoc-s01-s69-b0H,SPOC,22:12:37.4,-24:12:34.33,-25.93,0.074,-112.573,0.073,2459065.544368,0.0025821645,18.1070682943523,0.0035020926,3.454436852188,0.29667807,2.087313,0.14352,1920.63962420662,132.17851,3.35847576669387,0.4252137,8.05471745960417,429.667324267636,13.961315,57.17,0.16185,4024.0,120.94,4.5752,0.117319,0.677805006504059,0.0664497,,,0.63,0.0836525,"28,68",2024-02-15,2024-02-15,2024-09-12 00:00:00,possible unrelated single transit ~2 days after transit in s68
139879080,6899.01,,2,4,2,2,1,4,4,1.8,4.8,1.75,0,0,0,PC,PC,9.3703,0.006,,1,spoc-s01-s69-b02,SPOC,21:45:31.54,-51:33:53.23,47.331,0.052,-39.851,0.046,2458327.520562,0.0031228745,2.86259369827738,1.872053e-05,2.66393891230724,0.4280763,0.163634,0.021337,150.700761211749,19.651846,1.17800559385435,1.3740616,465.815475636785,1184.8768866231,7.4549885,90.2461,0.29625,5503.0,126.761,4.48743,0.0773201,0.930477976799011,0.048995,,,0.97,0.120021,"1,27,28,68",2024-02-15,2024-02-15,2024-02-17 12:12:31,low SNR; small centroid offset not centered on anything
140893722,6900.01,,2,4,2,2,1,4,4,0.6,14.2,3.61,0,0,0,PC,PC,11.5872,0.006,,1,spoc-s01-s69-b02,SPOC,05:07:16.5,-73:14:45.08,46.306,0.05,82.074,0.051,2458332.823317,0.003521892,13.9223368323627,5.199719e-05,3.08973411579335,0.5033024,0.599445,0.072929,551.956821221666,67.1675,1.71966150057518,1.8259451,19.1604588093458,533.606640624957,8.67672,121.118,0.4445,4468.0,162.173,4.54813,0.122603,0.737083971500397,0.0797739,,,0.7,0.0864004,"1,2,3,4,5,6,8,9,10,11,12,13,61,62,63,64,65,66,68,69",2024-02-15,2024-02-15,2024-02-17 12:12:31,low SNR; inconsistent centroids; many fainter stars nearby
262928973,6901.01,,2,4,2,2,1,4,4,2.4,4.8,2.71,2,0,0,PC,PC,10.61,0.006,,1,spoc-s01-s69-b02,SPOC,00:39:27.97,-80:34:09.56,-19.935,0.064,-48.21,0.04,2459036.647119,0.0022172004,3.27278591587038,1.7628538e-05,1.70341502136011,0.30872616,0.489694,0.062449,450.923548230266,57.515705,1.45410919764004,2.0771134,121.402818615322,846.59742274756,7.6137133,79.6238,0.16965,4550.0,123.424,4.62037,0.0961322,0.687879979610443,0.0530653,,,0.72,0.0853518,"27,28,66,68",2024-02-15,2024-02-15,2024-02-17 12:12:31,low SNR; L1 candidate
167656187,6902.01,,1,4,1,1,1,4,4,5.9,119.9,8.64,0,0,0,PC,PC,5.6801,0.006,,1,spoc-s01-s69-b02,SPOC,06:50:01.03,-60:14:55.24,4.663,0.084,108.377,0.089,2458358.329043,0.0008560972,36.435858931109,3.4560064e-05,9.25225338286972,0.067523755,0.417051,0.020017,384.044181723472,18.436415,2.87437210659958,0.16495068,58.2895066378881,704.721212880706,20.04161,34.0071,0.0479,6597.0,140.298,4.28305,0.0898804,1.40426003932953,0.0651633,,,1.38,0.22159,"2,3,4,5,6,7,8,9,10,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,62,63,64,66,67,68,69",2024-02-15,2024-02-15,2024-02-17 12:12:31,variable host; interior to HR2562 b
9216075,6903.01,,2,5,5,2,3,4,4,8.5,71.9,14.15,2,6,2,PC,APC,8.7302,0.007,,1,spoc-s01-s69-b02,SPOC,23:31:01.54,-19:29:23.75,20.225,0.1,17.435,0.098,2458357.606713,0.00085190067,4.96767840777522,1.0825385e-05,0.926965957078131,0.30019748,0.587318,0.074131,540.793476946355,68.27527,3.84075878352385,3.045315,1216.43391611512,1506.2320336543,8.405678,165.652,1.9995,6971.2,125.185,4.22817,0.0881134,1.57506000995636,0.0663266,-0.41,0.1,1.53,0.266938,"2,29,69",2024-02-15,2024-02-15,2024-09-12 00:00:00,variable host; V-shaped; low SNR
387294150,6904.01,,2,4,4,2,1,4,4,1.5,37.5,9.11,3,0,0,PC,PC,11.4353,0.008,,1,spoc-s01-s69-b02,SPOC,20:49:26.22,-57:28:48.22,114.305,0.264,-61.803,0.19,2459038.047363,0.002774653,16.8267434242312,6.541325e-05,2.4103679106128,0.5465589,2.173552,0.216023,1999.91284289486,198.9449,2.96463106313837,0.9967878,7.20341729141789,417.834593200922,8.290459,80.8057,1.03145,3944.0,157.0,4.62692,0.012008,0.628983974456787,0.0193077,,,0.611121,0.0206256,"27,67",2024-02-15,2024-02-15,2024-08-24 00:00:00,double star; low SNR
354846183,6905.01,TIC 354846183.01,3,4,3,3,3,4,4,0.2,12.9,125.3,0,0,2,PC,PC,10.4547,0.006,,1,spoc-s01-s69-b02,SPOC,20:02:14.31,-39:30:23.66,-16.049,0.066,-4.506,0.042,2459044.538434,0.00251975,1083.55759866227,0.0037098606,8.35008125416704,0.26901507,3.185954,0.08843,2930.07141075459,81.444145,13.85581292845,0.99287975,1.61532706992757,287.531127493584,36.1946,445.903,7.7775,6002.0,131.598,3.68023,0.0791407,2.52104997634888,0.122563,,,1.11,0.145018,"27,67",2024-02-15,2024-02-15,2024-09-12 00:00:00,actual period likely much shorter than maximum period of ~1083 days
195192253,6906.01,,3,4,3,3,2,4,4,28.4,83.6,96.14,3,0,4,PC,PC,13.6336,0.007,,1,spoc-s72-b02,SPOC,08:36:42.81,19:10:25.68,-9.428,0.057,-1.842,0.034,2460260.963304,0.002063189,3.47701708868591,0.00043332574,2.51012180960406,0.13452208,21.919772,0.865983,19986.425352409,797.2819,11.8571020887682,0.6267606,253.073724932366,1017.2589368538,18.759932,514.449,10.0305,5225.91,37.21,4.53759,,0.84127002954483,,0.122,0.036,0.89,,72,2024-02-15,2024-02-15,2024-02-17 12:12:31,EPIC 211929937.01; RV error ~4.3 km/s; K2 pipelines suggest centroid offset of < 1 arcsec; high res imaging available
